Ref,Sub Ref,Temperature (K),Type Alcohol,FAME/FAEE_F,GLYCEROL_F,ALCOHOL_F,OIL_F,DAG_F,MAG_F,ACID_F,WATER_F,FAME/FAEE_L,GLYCEROL_L,ALCOHOL_L,OIL_L,DAG_L,MAG_L,ACID_L,WATER_L,FAME/FAEE_H,GLYCEROL_H,ALCOHOL_H,OIL_H,DAG_H,MAG_H,ACID_H,WATER_H,Reconcile phi,Type Alcohol_right,MW_FAME/FAEE,MW_Oil,MW_DAG,MW_MAG,MW_FA
19,a,303.15,1,0.1905,0.3088,0.5007,0.0,0.0,0.0,0.0,0.0,0.9110311067922147,0.002520388527992452,0.08644074070328323,0.0,0.0,0.0,0.0,0.0,0.008878609808422762,0.3860026749414494,0.6051206722845901,0.0,0.0,0.0,0.0,0.0,0.2013200548674425,1,305.4415999507858,912.3247998523573,621.8831999015715,331.4415999507858,277.4415999507858
19,a,303.15,1,0.3904,0.2004,0.4092,0.0,0.0,0.0,0.0,0.0,0.9073462519658823,0.00001041300771144866,0.09450385391681648,0.0,0.0,0.0,0.0,0.0,0.01708224546837964,0.345113285690709,0.6364608770617075,0.0,0.0,0.0,0.0,0.0,0.4193337614539037,1,305.4415999507858,912.3247998523573,621.8831999015715,331.4415999507858,277.4415999507858
19,a,313.15,1,0.2458,0.546,0.2082,0.0,0.0,0.0,0.0,0.0,0.9626151670958355,0.007038941748540222,0.03027389233515689,0.0,0.0,0.0,0.0,0.0,0.004082736414227125,0.7277430743097234,0.2681984680004176,0.0,0.0,0.0,0.0,0.0,0.2521743196668774,1,305.4415999507858,912.3247998523573,621.8831999015715,331.4415999507858,277.4415999507858
19,a,313.15,1,0.2169,0.2847,0.4984,0.0,0.0,0.0,0.0,0.0,0.9015680407251079,0.005384659334842303,0.09321572801522113,0.0,0.0,0.0,0.0,0.0,0.01413803145352543,0.3674182297840526,0.6183938593960008,0.0,0.0,0.0,0.0,0.0,0.2284822086565509,1,305.4415999507858,912.3247998523573,621.8831999015715,331.4415999507858,277.4415999507858
19,a,313.15,1,0.2702,0.3468,0.383,0.0,0.0,0.0,0.0,0.0,0.9261634679617704,0.004833359859341584,0.06917502324323829,0.0,0.0,0.0,0.0,0.0,0.004222731776780037,0.485459174192588,0.5102484125942873,0.0,0.0,0.0,0.0,0.0,0.288497142803169,1,305.4415999507858,912.3247998523573,621.8831999015715,331.4415999507858,277.4415999507858
19,b,293.15,1,0.2568,0.4312,0.312,0.0,0.0,0.0,0.0,0.0,0.9304594013625256,0.004196487456749229,0.0657688931076425,0.0,0.0,0.0,0.0,0.0,0.002536207934353561,0.592366803439548,0.4049366603306415,0.0,0.0,0.0,0.0,0.0,0.2740138341906078,1,302.4077160226916,903.2231480680749,615.8154320453832,328.4077160226916,274.4077160226916
19,b,293.15,1,0.2804,0.3424,0.3772,0.0,0.0,0.0,0.0,0.0,0.9269147587383954,0.005280696527708685,0.06781343799687685,0.0,0.0,0.0,0.0,0.0,0.002644246106931704,0.4872332385645374,0.5101186946037439,0.0,0.0,0.0,0.0,0.0,0.300513486146256,1,302.4077160226916,903.2231480680749,615.8154320453832,328.4077160226916,274.4077160226916
19,b,293.15,1,0.2036,0.271,0.5254,0.0,0.0,0.0,0.0,0.0,0.907371617000265,0.001285731645604008,0.09134803557609844,0.0,0.0,0.0,0.0,0.0,0.005437785295614314,0.3469439219533913,0.6476167767061244,0.0,0.0,0.0,0.0,0.0,0.2197081512397202,1,302.4077160226916,903.2231480680749,615.8154320453832,328.4077160226916,274.4077160226916
19,b,303.15,1,0.214,0.293,0.493,0.0,0.0,0.0,0.0,0.0,0.910003266742152,0.005906553616498405,0.08409025704041856,0.0,0.0,0.0,0.0,0.0,0.01329852746063858,0.3757870790251843,0.6109143711951623,0.0,0.0,0.0,0.0,0.0,0.2238211350373523,1,302.4077160226916,903.2231480680749,615.8154320453832,328.4077160226916,274.4077160226916
19,b,303.15,1,0.2204,0.2364,0.5432,0.0,0.0,0.0,0.0,0.0,0.8717694963270942,0.009721434079105662,0.118824224871638,0.0,0.0,0.0,0.0,0.0,0.02094372568279845,0.3058113901266321,0.6731483802893224,0.0,0.0,0.0,0.0,0.0,0.2344266960392624,1,302.4077160226916,903.2231480680749,615.8154320453832,328.4077160226916,274.4077160226916
19,b,313.15,1,0.2547,0.5661,0.1792,0.0,0.0,0.0,0.0,0.0,0.9583524437355491,0.004833720809068409,0.0368386828578335,0.0,0.0,0.0,0.0,0.0,9.99999999999699e-6,0.7692527210909004,0.2307282852859175,0.0,0.0,0.0,0.0,0.0,0.2657609518026113,1,302.4077160226916,903.2231480680749,615.8154320453832,328.4077160226916,274.4077160226916
19,b,313.15,1,0.1922,0.5033,0.3045,0.0,0.0,0.0,0.0,0.0,0.9299145411655182,0.01089946004885462,0.05900247472350587,0.0,0.0,0.0,0.0,0.0,0.004180077631786926,0.628797202684132,0.3670694941178046,0.0,0.0,0.0,0.0,0.0,0.2031035137770499,1,302.4077160226916,903.2231480680749,615.8154320453832,328.4077160226916,274.4077160226916
19,b,313.15,1,0.2031,0.2741,0.5228,0.0,0.0,0.0,0.0,0.0,0.8666364809576173,0.01078717371959548,0.122683494724519,0.0,0.0,0.0,0.0,0.0,0.01972443641267214,0.3468693793855254,0.6333765722927447,0.0,0.0,0.0,0.0,0.0,0.216522559536696,1,302.4077160226916,903.2231480680749,615.8154320453832,328.4077160226916,274.4077160226916
19,b,313.15,1,0.2751,0.3384,0.3865,0.0,0.0,0.0,0.0,0.0,0.9131488784725288,0.003840937047179673,0.08303822786463205,0.0,0.0,0.0,0.0,0.0,0.006501463276961514,0.479238857003692,0.514247874335382,0.0,0.0,0.0,0.0,0.0,0.2962546765382889,1,302.4077160226916,903.2231480680749,615.8154320453832,328.4077160226916,274.4077160226916
19,b,313.15,1,0.4047,0.2256,0.3697,0.0,0.0,0.0,0.0,0.0,0.8828894883830729,0.01360572172015086,0.1030129998111216,0.0,0.0,0.0,0.0,0.0,0.001730830737905819,0.4042470850616298,0.5944365145614029,0.0,0.0,0.0,0.0,0.0,0.4573173806621843,1,302.4077160226916,903.2231480680749,615.8154320453832,328.4077160226916,274.4077160226916
20,a,298.15,2,0.4571,0.457,0.0859,0.0,0.0,0.0,0.0,0.0,0.9467130985217797,0.02036748483180117,0.03300430402778985,0.0,0.0,0.0,0.0,0.0,0.002471524927217473,0.8624335456658166,0.1350161075354476,0.0,0.0,0.0,0.0,0.0,0.4814747494564253,2,311.2021257355889,887.6063772067668,605.4042514711778,323.2021257355889,269.2021257355889
20,a,298.15,2,0.4281,0.428,0.1439,0.0,0.0,0.0,0.0,0.0,0.9249876111881966,0.014856390473961,0.05991224205318858,0.0,0.0,0.0,0.0,0.0,0.001586061379861444,0.7826305123070401,0.2159926596501553,0.0,0.0,0.0,0.0,0.0,0.4618943283219174,2,311.2021257355889,887.6063772067668,605.4042514711778,323.2021257355889,269.2021257355889
20,a,298.15,2,0.3707,0.3707,0.2586,0.0,0.0,0.0,0.0,0.0,0.8773756107744753,0.01467584015503725,0.1079485792374253,0.0,0.0,0.0,0.0,0.0,0.009490229565077177,0.62451013475331,0.3659996141755594,0.0,0.0,0.0,0.0,0.0,0.4161952468096387,2,311.2021257355889,887.6063772067668,605.4042514711778,323.2021257355889,269.2021257355889
20,a,298.15,2,0.3397,0.3397,0.3206,0.0,0.0,0.0,0.0,0.0,0.8517179439829388,0.01237909435485989,0.1359029965325659,0.0,0.0,0.0,0.0,0.0,0.01406772963403011,0.5478689731698622,0.4380632750193146,0.0,0.0,0.0,0.0,0.0,0.3887449257314144,2,311.2021257355889,887.6063772067668,605.4042514711778,323.2021257355889,269.2021257355889
20,a,298.15,2,0.2754,0.2753,0.4493,0.0,0.0,0.0,0.0,0.0,0.789872272774173,0.01362822989993989,0.1964995449496351,0.0,0.0,0.0,0.0,0.0,0.03485873987229583,0.3976445084422344,0.5674967294190095,0.0,0.0,0.0,0.0,0.0,0.3185919849716989,2,311.2021257355889,887.6063772067668,605.4042514711778,323.2021257355889,269.2021257355889
20,a,323.15,2,0.4475,0.4475,0.105,0.0,0.0,0.0,0.0,0.0,0.9387706964440174,0.02395432833237645,0.03712771146567643,0.0,0.0,0.0,0.0,0.0,0.007538986455833941,0.8268093794072184,0.165783517256918,0.0,0.0,0.0,0.0,0.0,0.4724506358892663,2,311.2021257355889,887.6063772067668,605.4042514711778,323.2021257355889,269.2021257355889
20,a,323.15,2,0.4238,0.42,0.1562,0.0,0.0,0.0,0.0,0.0,0.9153325260229265,0.02230130131376064,0.06224478198068104,0.0,0.0,0.0,0.0,0.0,0.009316886534624577,0.7553580610144854,0.2354274147268722,0.0,0.0,0.0,0.0,0.0,0.4574789831436757,2,311.2021257355889,887.6063772067668,605.4042514711778,323.2021257355889,269.2021257355889
20,a,323.15,2,0.3988,0.3988,0.2024,0.0,0.0,0.0,0.0,0.0,0.8961585801849083,0.02131798678258366,0.08241280505958089,0.0,0.0,0.0,0.0,0.0,0.0130670119782214,0.6915611399177964,0.2954576470833425,0.0,0.0,0.0,0.0,0.0,0.4367984045019192,2,311.2021257355889,887.6063772067668,605.4042514711778,323.2021257355889,269.2021257355889
20,a,323.15,2,0.3739,0.374,0.2521,0.0,0.0,0.0,0.0,0.0,0.872230018369321,0.02334844105171649,0.1045083646020648,0.0,0.0,0.0,0.0,0.0,0.01864796631962513,0.6239742637162404,0.3573158744137113,0.0,0.0,0.0,0.0,0.0,0.4161896713119876,2,311.2021257355889,887.6063772067668,605.4042514711778,323.2021257355889,269.2021257355889
20,a,323.15,2,0.3508,0.3508,0.2984,0.0,0.0,0.0,0.0,0.0,0.8521047087866906,0.02191550244891752,0.1260249300827632,0.0,0.0,0.0,0.0,0.0,0.02317857961549049,0.5657383485563463,0.4110535702843245,0.0,0.0,0.0,0.0,0.0,0.3952359671809128,2,311.2021257355889,887.6063772067668,605.4042514711778,323.2021257355889,269.2021257355889
20,a,323.15,2,0.3247,0.3246,0.3507,0.0,0.0,0.0,0.0,0.0,0.8258944070482657,0.02345071580924149,0.1506742502243687,0.0,0.0,0.0,0.0,0.0,0.03051329184793206,0.5013659721108962,0.4681093645990654,0.0,0.0,0.0,0.0,0.0,0.3698688622723596,2,311.2021257355889,887.6063772067668,605.4042514711778,323.2021257355889,269.2021257355889
20,a,323.15,2,0.3055,0.3054,0.3891,0.0,0.0,0.0,0.0,0.0,0.810731484259798,0.02184456735731457,0.1674310262602785,0.0,0.0,0.0,0.0,0.0,0.03752874380974368,0.4557958241956265,0.5066716779378168,0.0,0.0,0.0,0.0,0.0,0.3465730812519878,2,311.2021257355889,887.6063772067668,605.4042514711778,323.2021257355889,269.2021257355889
21,a,313.0,2,0.1992,0.0,0.4,0.4008,0.0,0.0,0.0,0.0,0.07272001020011347,0.0,0.9169840595864295,0.01033305481199998,0.0,0.0,0.0,0.0,0.2696684151268742,0.0,0.1119619681931234,0.6183489326838567,0.0,0.0,0.0,0.0,0.3578014005905722,2,319.8377651378931,913.5132954136797,622.6755302757863,331.8377651378931,277.8377651378931
21,a,313.0,2,0.3015,0.0,0.3494,0.3491,0.0,0.0,0.0,0.0,0.1328006084251798,0.0,0.84944314123067,0.01775488574408094,0.0,0.0,0.0,0.0,0.3726907976860003,0.0,0.1383828186734368,0.4889269594989968,0.0,0.0,0.0,0.0,0.2967641065495937,2,319.8377651378931,913.5132954136797,622.6755302757863,331.8377651378931,277.8377651378931
21,a,313.0,2,0.1001,0.0,0.4487,0.4513,0.0,0.0,0.0,0.0,0.03887320030668294,0.0,0.9416521563990996,0.01955798446001357,0.0,0.0,0.0,0.0,0.1442955916554717,0.0,0.09287032542896682,0.7629461078301025,0.0,0.0,0.0,0.0,0.4192239531851551,2,319.8377651378931,913.5132954136797,622.6755302757863,331.8377651378931,277.8377651378931
21,a,313.0,2,0.1992,0.0,0.4,0.4008,0.0,0.0,0.0,0.0,0.07272001020011347,0.0,0.9169840595864295,0.01033305481199998,0.0,0.0,0.0,0.0,0.2696684151268742,0.0,0.1119619681931234,0.6183489326838567,0.0,0.0,0.0,0.0,0.3578014005905722,2,319.8377651378931,913.5132954136797,622.6755302757863,331.8377651378931,277.8377651378931
21,a,313.0,2,0.4011,0.0,0.2996,0.2993,0.0,0.0,0.0,0.0,0.188366581683225,0.0,0.7957543919892348,0.01588715356459916,0.0,0.0,0.0,0.0,0.4555862649146591,0.0,0.1725226472530888,0.3718890062467875,0.0,0.0,0.0,0.0,0.2039006418081467,2,319.8377651378931,913.5132954136797,622.6755302757863,331.8377651378931,277.8377651378931
21,a,333.0,2,0.1003,0.0,0.4499,0.4498,0.0,0.0,0.0,0.0,0.04121527323729454,0.0,0.9416633969948228,0.01719641025625017,0.0,0.0,0.0,0.0,0.1393119923790956,0.0,0.1252023844397356,0.7354360496348311,0.0,0.0,0.0,0.0,0.3976890636138695,2,319.8377651378931,913.5132954136797,622.6755302757863,331.8377651378931,277.8377651378931
21,a,333.0,2,0.2029,0.0,0.4006,0.3965,0.0,0.0,0.0,0.0,0.08382331190580111,0.0,0.8852393961416813,0.03092750749717172,0.0,0.0,0.0,0.0,0.2623210092317054,0.0,0.1587578519432644,0.5789260214113763,0.0,0.0,0.0,0.0,0.3328951024125171,2,319.8377651378931,913.5132954136797,622.6755302757863,331.8377651378931,277.8377651378931
21,a,333.0,2,0.1003,0.0,0.4499,0.4498,0.0,0.0,0.0,0.0,0.04121527323729454,0.0,0.9416633969948228,0.01719641025625017,0.0,0.0,0.0,0.0,0.1393119923790956,0.0,0.1252023844397356,0.7354360496348311,0.0,0.0,0.0,0.0,0.3976890636138695,2,319.8377651378931,913.5132954136797,622.6755302757863,331.8377651378931,277.8377651378931
21,a,333.0,2,0.2029,0.0,0.4006,0.3965,0.0,0.0,0.0,0.0,0.08382331190580111,0.0,0.8852393961416813,0.03092750749717172,0.0,0.0,0.0,0.0,0.2623210092317054,0.0,0.1587578519432644,0.5789260214113763,0.0,0.0,0.0,0.0,0.3328951024125171,2,319.8377651378931,913.5132954136797,622.6755302757863,331.8377651378931,277.8377651378931
21,a,333.0,2,0.3003,0.0,0.3497,0.35,0.0,0.0,0.0,0.0,0.1502791462451532,0.0,0.8201994606854816,0.02943189048389297,0.0,0.0,0.0,0.0,0.3500115004980475,0.0,0.1937934470855738,0.4562247103453326,0.0,0.0,0.0,0.0,0.2488905750097179,2,319.8377651378931,913.5132954136797,622.6755302757863,331.8377651378931,277.8377651378931
21,a,333.0,2,0.1003,0.0,0.4499,0.4498,0.0,0.0,0.0,0.0,0.04121527323729454,0.0,0.9416633969948228,0.01719641025625017,0.0,0.0,0.0,0.0,0.1393119923790956,0.0,0.1252023844397356,0.7354360496348311,0.0,0.0,0.0,0.0,0.3976890636138695,2,319.8377651378931,913.5132954136797,622.6755302757863,331.8377651378931,277.8377651378931
21,a,333.0,2,0.2029,0.0,0.4006,0.3965,0.0,0.0,0.0,0.0,0.08382331190580111,0.0,0.8852393961416813,0.03092750749717172,0.0,0.0,0.0,0.0,0.2623210092317054,0.0,0.1587578519432644,0.5789260214113763,0.0,0.0,0.0,0.0,0.3328951024125171,2,319.8377651378931,913.5132954136797,622.6755302757863,331.8377651378931,277.8377651378931
21,a,333.0,2,0.3003,0.0,0.3497,0.35,0.0,0.0,0.0,0.0,0.1502791462451532,0.0,0.8201994606854816,0.02943189048389297,0.0,0.0,0.0,0.0,0.3500115004980475,0.0,0.1937934470855738,0.4562247103453326,0.0,0.0,0.0,0.0,0.2488905750097179,2,319.8377651378931,913.5132954136797,622.6755302757863,331.8377651378931,277.8377651378931
22,a,303.2,2,0.354,0.0,0.28,0.0,0.0,0.0,0.0,0.366,0.8885540742953931,0.0,0.1098060802604322,0.0,0.0,0.0,0.0,0.0002741485634261865,0.00001000000000000046,0.0,0.3927050536992396,0.0,0.0,0.0,0.0,0.6081893319598789,0.3983932932991654,2,318.5072205142199,909.5216615426597,620.0144410284397,330.5072205142199,276.5072205142199
22,a,303.2,2,0.313,0.0,0.38,0.0,0.0,0.0,0.0,0.307,0.8809039507122198,0.0,0.1135879633059021,0.0,0.0,0.0,0.0,0.005629416725959961,0.005052906492514927,0.0,0.5244624786858197,0.0,0.0,0.0,0.0,0.4704188229743885,0.3515975639234808,2,318.5072205142199,909.5216615426597,620.0144410284397,330.5072205142199,276.5072205142199
22,a,303.2,2,0.24,0.0,0.521,0.0,0.0,0.0,0.0,0.239,0.8606393264234051,0.0,0.1231088262526649,0.0,0.0,0.0,0.0,0.01619160339640702,0.0189373248462301,0.0,0.6627230322731001,0.0,0.0,0.0,0.0,0.318361100888909,0.2626376968803024,2,318.5072205142199,909.5216615426597,620.0144410284397,330.5072205142199,276.5072205142199
22,a,303.2,2,0.24,0.0,0.6,0.0,0.0,0.0,0.0,0.16,0.8409966764142147,0.0,0.1333059999436917,0.0,0.0,0.0,0.0,0.02575935465367039,0.0307329578019423,0.0,0.7625028504085315,0.0,0.0,0.0,0.0,0.2067425925913497,0.2582702858230731,2,318.5072205142199,909.5216615426597,620.0144410284397,330.5072205142199,276.5072205142199
22,a,323.2,2,0.439,0.0,0.122,0.0,0.0,0.0,0.0,0.439,0.9704799761673008,0.0,0.01099925142800453,0.0,0.0,0.0,0.0,0.01837527825987796,0.006776198474799567,0.0,0.2122708806941552,0.0,0.0,0.0,0.0,0.7810712433176719,0.4485027573100523,2,318.5072205142199,909.5216615426597,620.0144410284397,330.5072205142199,276.5072205142199
22,a,323.2,2,0.389,0.0,0.222,0.0,0.0,0.0,0.0,0.389,0.9376043634931023,0.0,0.04093443269157341,0.0,0.0,0.0,0.0,0.02134117997515351,0.00633845724116406,0.0,0.3482965334172329,0.0,0.0,0.0,0.0,0.6454487281577553,0.4109047052940359,2,318.5072205142199,909.5216615426597,620.0144410284397,330.5072205142199,276.5072205142199
22,a,323.2,2,0.349,0.0,0.312,0.0,0.0,0.0,0.0,0.349,0.9095905283915631,0.0,0.077869870097261,0.0,0.0,0.0,0.0,0.01969225137809191,0.007761988234640446,0.0,0.4545177486526696,0.0,0.0,0.0,0.0,0.5494534784436753,0.3783845781882024,2,318.5072205142199,909.5216615426597,620.0144410284397,330.5072205142199,276.5072205142199
22,a,323.2,2,0.301,0.0,0.398,0.0,0.0,0.0,0.0,0.301,0.8820096679435528,0.0,0.1070277896843516,0.0,0.0,0.0,0.0,0.01094547207108612,0.004981685326960663,0.0,0.54624728066779,0.0,0.0,0.0,0.0,0.4487797311440656,0.337524366998959,2,318.5072205142199,909.5216615426597,620.0144410284397,330.5072205142199,276.5072205142199
23,aa,298.2,2,0.4991,0.0,0.0,0.0,0.0,0.0,0.0,0.5009,0.9981,0.0,0.0,0.0,0.0,0.0,0.0,0.001900000000000124,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.9998999999999999,0.5,,,,,,
23,ba,298.2,2,0.5014,0.0,0.0,0.0,0.0,0.0,0.0,0.4986,0.9978000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.002199999999999882,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.9998999999999999,0.5024556479903778,,,,,,
23,a,298.2,2,0.4749,0.0,0.1959,0.0,0.0,0.0,0.0,0.3292,0.9684875896063018,0.0,0.02504583806461174,0.0,0.0,0.0,0.0,0.006421977015590104,0.001432501862139544,0.0,0.3597896404638379,0.0,0.0,0.0,0.0,0.638820635150512,0.489597236122621,2,356.3060956551174,1022.918286965352,695.6121913102348,368.3060956551174,314.3060956551174
23,a,298.2,2,0.3989,0.0,0.3031,0.0,0.0,0.0,0.0,0.298,0.9558904956441653,0.0,0.03622873610920593,0.0,0.0,0.0,0.0,0.007915374095280895,0.00001000000000000003,0.0,0.4942204576844452,0.0,0.0,0.0,0.0,0.5057447592589734,0.4173011185160642,2,356.3060956551174,1022.918286965352,695.6121913102348,368.3060956551174,314.3060956551174
23,a,298.2,2,0.3776,0.0,0.3605,0.0,0.0,0.0,0.0,0.2619,0.9324646627343527,0.0,0.06015730071310883,0.0,0.0,0.0,0.0,0.007515306676926685,0.0006771437303586496,0.0,0.564524576942914,0.0,0.0,0.0,0.0,0.4347050309170882,0.4045158886357928,2,356.3060956551174,1022.918286965352,695.6121913102348,368.3060956551174,314.3060956551174
23,a,298.2,2,0.4179,0.0,0.421,0.0,0.0,0.0,0.0,0.1611,0.9206815594084198,0.0,0.07124338282446799,0.0,0.0,0.0,0.0,0.008075085089501974,0.01363366520194237,0.0,0.702225162401117,0.0,0.0,0.0,0.0,0.2841411504281111,0.4456945850160717,2,356.3060956551174,1022.918286965352,695.6121913102348,368.3060956551174,314.3060956551174
23,a,298.2,2,0.3948,0.0,0.4976,0.0,0.0,0.0,0.0,0.1076,0.8637661226361176,0.0,0.1237997930404394,0.0,0.0,0.0,0.0,0.01243411327941247,0.03025524342232508,0.0,0.7881687615318225,0.0,0.0,0.0,0.0,0.1815759725373035,0.4373605260216052,2,356.3060956551174,1022.918286965352,695.6121913102348,368.3060956551174,314.3060956551174
23,b,298.2,2,0.5039,0.0,0.1054,0.0,0.0,0.0,0.0,0.3907,0.9885672092786826,0.0,0.006590980109221437,0.0,0.0,0.0,0.0,0.004727487273065697,0.0008606323963844058,0.0,0.2079545486218568,0.0,0.0,0.0,0.0,0.791303475946924,0.5093004130755739,2,331.1029412402727,947.308823720818,645.2058824805454,343.1029412402727,289.1029412402727
23,b,298.2,2,0.2987,0.0,0.3994,0.0,0.0,0.0,0.0,0.3019,0.9290536040774889,0.0,0.06745135157653055,0.0,0.0,0.0,0.0,0.003454501139247832,0.001551906383687027,0.0,0.5558802793535232,0.0,0.0,0.0,0.0,0.442586926292152,0.3203747166772423,2,331.1029412402727,947.308823720818,645.2058824805454,343.1029412402727,289.1029412402727
23,c,298.2,2,0.4551,0.0,0.08929999999999999,0.0,0.0,0.0,0.0,0.4556,0.9473811331945321,0.0,0.05107464858132742,0.0,0.0,0.0,0.0,0.001051342220980734,0.00001000000000000176,0.0,0.1246374809719742,0.0,0.0,0.0,0.0,0.8758081589564187,0.4803714025626241,2,316.7414520211055,904.2243560633165,616.482904042211,328.7414520211055,274.7414520211055
23,c,298.2,2,0.4271,0.0,0.1935,0.0,0.0,0.0,0.0,0.3794,0.9404440180799057,0.0,0.05688689892664373,0.0,0.0,0.0,0.0,0.002020181749285462,9.999999999999533e-6,0.0,0.3071588472495607,0.0,0.0,0.0,0.0,0.6933710231348397,0.4541413770548138,2,316.7414520211055,904.2243560633165,616.482904042211,328.7414520211055,274.7414520211055
23,c,298.2,2,0.3271,0.0,0.3274,0.0,0.0,0.0,0.0,0.3455,0.9106622109455181,0.0,0.07832929328322566,0.0,0.0,0.0,0.0,0.0112803717553161,0.001649344974538841,0.0,0.4663058837742264,0.0,0.0,0.0,0.0,0.531893146942055,0.3580264561798307,2,316.7414520211055,904.2243560633165,616.482904042211,328.7414520211055,274.7414520211055
23,c,298.2,2,0.4192,0.0,0.3985,0.0,0.0,0.0,0.0,0.1823,0.8587356187089674,0.0,0.1274381220546942,0.0,0.0,0.0,0.0,0.01382628382964657,0.008463486703636475,0.0,0.6518014524780491,0.0,0.0,0.0,0.0,0.3397350378364009,0.4830647716604081,2,316.7414520211055,904.2243560633165,616.482904042211,328.7414520211055,274.7414520211055
24,a,298.15,1,0.5,0.15,0.35,0.0,0.0,0.0,0.0,0.0,0.9125994412577437,0.0005987985206270784,0.0868017602216291,0.0,0.0,0.0,0.0,0.0,0.0156,0.3254,0.659,0.0,0.0,0.0,0.0,0.0,0.5400226329247094,1,304.8964260100024,910.6892780300072,620.7928520200048,330.8964260100024,276.8964260100024
24,a,298.15,1,0.5,0.2,0.3,0.0,0.0,0.0,0.0,0.0,0.9348088577407608,0.003197072046498572,0.06199039078154542,0.0,0.0,0.0,0.0,0.0,0.02535451800277575,0.4148337572567301,0.5598157412764088,0.0,0.0,0.0,0.0,0.0,0.521901387741984,1,304.8964260100024,910.6892780300072,620.7928520200048,330.8964260100024,276.8964260100024
24,a,298.15,1,0.5,0.35,0.15,0.0,0.0,0.0,0.0,0.0,0.9673413400018328,0.0005107965050527489,0.03214786349311428,0.0,0.0,0.0,0.0,0.0,0.0174,0.7109000000000001,0.2717,0.0,0.0,0.0,0.0,0.0,0.508031369599168,1,304.8964260100024,910.6892780300072,620.7928520200048,330.8964260100024,276.8964260100024
24,a,313.15,1,0.5,0.1,0.4,0.0,0.0,0.0,0.0,0.0,0.9000848623191107,0.00001044873942103229,0.1053016814703808,0.0,0.0,0.0,0.0,0.0,0.02939413633331377,0.2176142202828389,0.7466433493855462,0.0,0.0,0.0,0.0,0.0,0.540497158889416,1,304.8964260100024,910.6892780300072,620.7928520200048,330.8964260100024,276.8964260100024
24,a,313.15,1,0.5,0.2,0.3,0.0,0.0,0.0,0.0,0.0,0.9274410992358736,0.00001033037545735518,0.07997290870555723,0.0,0.0,0.0,0.0,0.0,0.04182451336381646,0.414369568968075,0.5358477455892584,0.0,0.0,0.0,0.0,0.0,0.5173519714347073,1,304.8964260100024,910.6892780300072,620.7928520200048,330.8964260100024,276.8964260100024
24,a,313.15,1,0.5,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.9500992089754063,0.005320921347997436,0.04449753503502896,0.0,0.0,0.0,0.0,0.0,0.04442199468904404,0.4976574150115705,0.4580039271527395,0.0,0.0,0.0,0.0,0.0,0.5030246959121449,1,304.8964260100024,910.6892780300072,620.7928520200048,330.8964260100024,276.8964260100024
24,a,313.15,1,0.5,0.3,0.2,0.0,0.0,0.0,0.0,0.0,0.9622520888404941,0.01424921930346826,0.0235432735812335,0.0,0.0,0.0,0.0,0.0,0.0496013324264622,0.5784233408369222,0.3719318882100821,0.0,0.0,0.0,0.0,0.0,0.4935060475304209,1,304.8964260100024,910.6892780300072,620.7928520200048,330.8964260100024,276.8964260100024
24,a,313.15,1,0.5,0.4,0.1,0.0,0.0,0.0,0.0,0.0,0.9771672769710714,0.01244445563147167,0.01038771328783499,0.0,0.0,0.0,0.0,0.0,0.0190207641744718,0.7906516196030399,0.1903281747587405,0.0,0.0,0.0,0.0,0.0,0.5019892358859245,1,304.8964260100024,910.6892780300072,620.7928520200048,330.8964260100024,276.8964260100024
24,a,328.15,1,0.5,0.1,0.4,0.0,0.0,0.0,0.0,0.0,0.9047873165547728,0.001872272137021237,0.09334041130820597,0.0,0.0,0.0,0.0,0.0,0.0153,0.2175,0.7672,0.0,0.0,0.0,0.0,0.0,0.5449206424633185,1,304.8964260100024,910.6892780300072,620.7928520200048,330.8964260100024,276.8964260100024
24,a,328.15,1,0.5,0.15,0.35,0.0,0.0,0.0,0.0,0.0,0.9199127670396399,0.0001261718485762772,0.0799610611117838,0.0,0.0,0.0,0.0,0.0,0.0265,0.319,0.6545000000000001,0.0,0.0,0.0,0.0,0.0,0.5299901875915226,1,304.8964260100024,910.6892780300072,620.7928520200048,330.8964260100024,276.8964260100024
24,a,328.15,1,0.5,0.2,0.3,0.0,0.0,0.0,0.0,0.0,0.9298017727235677,0.0002179917585727318,0.0699802355178595,0.0,0.0,0.0,0.0,0.0,0.0153,0.4253,0.5594,0.0,0.0,0.0,0.0,0.0,0.5300153749909825,1,304.8964260100024,910.6892780300072,620.7928520200048,330.8964260100024,276.8964260100024
24,a,328.15,1,0.5,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.9526652148685159,0.0001295398350177915,0.04720524529646629,0.0,0.0,0.0,0.0,0.0,0.0096,0.5207,0.4697,0.0,0.0,0.0,0.0,0.0,0.5200064558296454,1,304.8964260100024,910.6892780300072,620.7928520200048,330.8964260100024,276.8964260100024
