,Ref,Sub Ref,Temperature (K),Type Alcohol,FAME/FAEE_F,GLYCEROL_F,ALCOHOL_F,OIL_F,DAG_F,MAG_F,ACID_F,WATER_F,FAME/FAEE_L,GLYCEROL_L,ALCOHOL_L,OIL_L,DAG_L,MAG_L,ACID_L,WATER_L,FAME/FAEE_H,GLYCEROL_H,ALCOHOL_H,OIL_H,DAG_H,MAG_H,ACID_H,WATER_H,R2_othmer_tobias,a_othmer_tobias,b_othmer_tobias
1011,42,ab,298.15,2,0.0,0.0,0.4395,0.4991,0.0,0.0,0.0,0.061399999999999996,0.0,0.0,0.0462,0.9490000000000001,0.0,0.0,0.0,0.0048,0.0,0.0,0.8613,0.0024,0.0,0.0,0.0,0.1363,0.31950890539408694,-0.27929127919149876,0.7108396428011476
1020,42,b,298.15,2,0.0,0.0,0.4999,0.49340000000000006,0.0,0.0,0.0067,0.0,0.0,0.0,0.1371,0.8572,0.0,0.0,0.005699999999999999,0.0,0.0,0.0,0.9349,0.057800000000000004,0.0,0.0,0.0073,0.0,0.4681385557930811,-0.10953560785446093,0.7709346629769922
1021,42,b,298.15,2,0.0,0.0,0.5013000000000001,0.48700000000000004,0.0,0.0,0.011699999999999999,0.0,0.0,0.0,0.1417,0.848,0.0,0.0,0.0103,0.0,0.0,0.0,0.9296,0.056799999999999996,0.0,0.0,0.013600000000000001,0.0,0.4681385557930811,-0.10953560785446093,0.7709346629769922
1022,42,b,298.15,2,0.0,0.0,0.5015999999999999,0.47729999999999995,0.0,0.0,0.021099999999999997,0.0,0.0,0.0,0.1487,0.8326,0.0,0.0,0.0187,0.0,0.0,0.0,0.9142,0.060899999999999996,0.0,0.0,0.024900000000000002,0.0,0.4681385557930811,-0.10953560785446093,0.7709346629769922
1023,42,b,298.15,2,0.0,0.0,0.5017,0.465,0.0,0.0,0.0333,0.0,0.0,0.0,0.1721,0.7994,0.0,0.0,0.0285,0.0,0.0,0.0,0.8759999999999999,0.08449999999999999,0.0,0.0,0.0395,0.0,0.4681385557930811,-0.10953560785446093,0.7709346629769922
1024,42,b,298.15,2,0.0,0.0,0.4993,0.44880000000000003,0.0,0.0,0.0519,0.0,0.0,0.0,0.20980000000000001,0.7442,0.0,0.0,0.046,0.0,0.0,0.0,0.8238,0.1175,0.0,0.0,0.0587,0.0,0.4681385557930811,-0.10953560785446093,0.7709346629769922
1025,42,b,298.15,2,0.0,0.0,0.4965,0.4014,0.0,0.0,0.10210000000000001,0.0,0.0,0.0,0.3389,0.5672,0.0,0.0,0.09390000000000001,0.0,0.0,0.0,0.6218,0.26899999999999996,0.0,0.0,0.1092,0.0,0.4681385557930811,-0.10953560785446093,0.7709346629769922
1026,42,b,298.15,2,0.0,0.0,0.46909999999999996,0.49979999999999997,0.0,0.0,0.0,0.0311,0.0,0.0,0.0705,0.9228000000000001,0.0,0.0,0.0,0.0067,0.0,0.0,0.9193000000000001,0.0149,0.0,0.0,0.0,0.0658,0.4681385557930811,-0.10953560785446093,0.7709346629769922
1034,42,b,298.15,2,0.0,0.0,0.4385,0.5001,0.0,0.0,0.0,0.061399999999999996,0.0,0.0,0.0481,0.9467,0.0,0.0,0.0,0.0052,0.0,0.0,0.8743000000000001,0.006999999999999999,0.0,0.0,0.0,0.11869999999999999,0.4681385557930811,-0.10953560785446093,0.7709346629769922
1043,43,a,303.15,1,0.0,0.0,0.5271,0.4412,0.0,0.0,0.0317,0.0,0.0,0.0,0.0711,0.893,0.0,0.0,0.0359,0.0,0.0,0.0,0.9568000000000001,0.0083,0.0,0.0,0.0349,0.0,0.9469401313955004,0.006226466983562773,0.6893191698978931
1044,43,a,303.15,1,0.0,0.0,0.5194,0.4217,0.0,0.0,0.058899999999999994,0.0,0.0,0.0,0.0789,0.8551000000000001,0.0,0.0,0.066,0.0,0.0,0.0,0.9259000000000001,0.0121,0.0,0.0,0.062,0.0,0.9469401313955004,0.006226466983562773,0.6893191698978931
1045,43,a,303.15,1,0.0,0.0,0.4797,0.4275,0.0,0.0,0.0928,0.0,0.0,0.0,0.11019999999999999,0.792,0.0,0.0,0.0978,0.0,0.0,0.0,0.8834000000000001,0.0204,0.0,0.0,0.0962,0.0,0.9469401313955004,0.006226466983562773,0.6893191698978931
1046,43,a,303.15,1,0.0,0.0,0.4731,0.39659999999999995,0.0,0.0,0.1303,0.0,0.0,0.0,0.1396,0.7319,0.0,0.0,0.1285,0.0,0.0,0.0,0.8426,0.0258,0.0,0.0,0.1316,0.0,0.9469401313955004,0.006226466983562773,0.6893191698978931
1048,43,a,313.15,1,0.0,0.0,0.5268,0.4414,0.0,0.0,0.0318,0.0,0.0,0.0,0.0768,0.8872,0.0,0.0,0.036000000000000004,0.0,0.0,0.0,0.9487000000000001,0.0167,0.0,0.0,0.0346,0.0,0.9469401313955004,0.006226466983562773,0.6893191698978931
1049,43,a,313.15,1,0.0,0.0,0.5196999999999999,0.4215,0.0,0.0,0.0588,0.0,0.0,0.0,0.0842,0.853,0.0,0.0,0.06280000000000001,0.0,0.0,0.0,0.9135,0.0235,0.0,0.0,0.063,0.0,0.9469401313955004,0.006226466983562773,0.6893191698978931
1050,43,a,313.15,1,0.0,0.0,0.479,0.4277,0.0,0.0,0.0933,0.0,0.0,0.0,0.1158,0.7938,0.0,0.0,0.0904,0.0,0.0,0.0,0.8798,0.027999999999999997,0.0,0.0,0.0922,0.0,0.9469401313955004,0.006226466983562773,0.6893191698978931
1051,43,a,313.15,1,0.0,0.0,0.4731,0.39659999999999995,0.0,0.0,0.1303,0.0,0.0,0.0,0.1438,0.7351000000000001,0.0,0.0,0.1211,0.0,0.0,0.0,0.8316,0.0304,0.0,0.0,0.138,0.0,0.9469401313955004,0.006226466983562773,0.6893191698978931
1053,43,a,303.15,2,0.0,0.0,0.5209,0.46630000000000005,0.0,0.0,0.0128,0.0,0.0,0.0,0.1636,0.8181999999999999,0.0,0.0,0.0182,0.0,0.0,0.0,0.9137000000000001,0.0669,0.0,0.0,0.0194,0.0,0.9469401313955004,0.006226466983562773,0.6893191698978931
1054,43,a,303.15,2,0.0,0.0,0.5008,0.4744,0.0,0.0,0.0248,0.0,0.0,0.0,0.1661,0.8070999999999999,0.0,0.0,0.0268,0.0,0.0,0.0,0.9081,0.059000000000000004,0.0,0.0,0.0329,0.0,0.9469401313955004,0.006226466983562773,0.6893191698978931
1055,43,a,303.15,2,0.0,0.0,0.5086999999999999,0.4583,0.0,0.0,0.033,0.0,0.0,0.0,0.1696,0.7981999999999999,0.0,0.0,0.0322,0.0,0.0,0.0,0.8843000000000001,0.0741,0.0,0.0,0.0416,0.0,0.9469401313955004,0.006226466983562773,0.6893191698978931
1056,43,a,303.15,2,0.0,0.0,0.4885,0.4183,0.0,0.0,0.0932,0.0,0.0,0.0,0.2039,0.7139,0.0,0.0,0.08220000000000001,0.0,0.0,0.0,0.7651,0.1295,0.0,0.0,0.1054,0.0,0.9469401313955004,0.006226466983562773,0.6893191698978931
1058,43,a,313.15,2,0.0,0.0,0.5212,0.46619999999999995,0.0,0.0,0.0126,0.0,0.0,0.0,0.1499,0.8359000000000001,0.0,0.0,0.014199999999999999,0.0,0.0,0.0,0.9161,0.06849999999999999,0.0,0.0,0.0154,0.0,0.9469401313955004,0.006226466983562773,0.6893191698978931
1059,43,a,313.15,2,0.0,0.0,0.5006,0.47450000000000003,0.0,0.0,0.024900000000000002,0.0,0.0,0.0,0.15289999999999998,0.8240999999999999,0.0,0.0,0.023,0.0,0.0,0.0,0.8912,0.0795,0.0,0.0,0.029300000000000003,0.0,0.9469401313955004,0.006226466983562773,0.6893191698978931
1060,43,a,313.15,2,0.0,0.0,0.5085000000000001,0.4585,0.0,0.0,0.033,0.0,0.0,0.0,0.1548,0.8142,0.0,0.0,0.031,0.0,0.0,0.0,0.8782,0.0823,0.0,0.0,0.0395,0.0,0.9469401313955004,0.006226466983562773,0.6893191698978931
1061,43,a,313.15,2,0.0,0.0,0.48950000000000005,0.41840000000000005,0.0,0.0,0.09210000000000002,0.0,0.0,0.0,0.2466,0.6631,0.0,0.0,0.09029999999999999,0.0,0.0,0.0,0.723,0.1752,0.0,0.0,0.1018,0.0,0.9469401313955004,0.006226466983562773,0.6893191698978931
1062,44,a,283.15,2,0.0,0.0,0.5,0.4501,0.0,0.0,0.0499,0.0,0.0,0.0,0.1573,0.8015000000000001,0.0,0.0,0.0412,0.0,0.0,0.0,0.8691,0.0718,0.0,0.0,0.0591,0.0,0.9775349949662979,-0.20274443267831987,0.6149808337296667
1063,44,a,283.15,2,0.0,0.0,0.4999,0.46020000000000005,0.0,0.0,0.039900000000000005,0.0,0.0,0.0,0.1535,0.8197,0.0,0.0,0.032799999999999996,0.0,0.0,0.0,0.889,0.0636,0.0,0.0,0.047400000000000005,0.0,0.9775349949662979,-0.20274443267831987,0.6149808337296667
1064,44,a,283.15,2,0.0,0.0,0.5,0.47,0.0,0.0,0.03,0.0,0.0,0.0,0.1393,0.8363,0.0,0.0,0.024399999999999998,0.0,0.0,0.0,0.9061,0.057999999999999996,0.0,0.0,0.0359,0.0,0.9775349949662979,-0.20274443267831987,0.6149808337296667
1065,44,a,283.15,2,0.0,0.0,0.5001,0.4799,0.0,0.0,0.02,0.0,0.0,0.0,0.1303,0.8532,0.0,0.0,0.0165,0.0,0.0,0.0,0.9231,0.0527,0.0,0.0,0.0242,0.0,0.9775349949662979,-0.20274443267831987,0.6149808337296667
1066,44,a,283.15,2,0.0,0.0,0.4999,0.4903,0.0,0.0,0.0098,0.0,0.0,0.0,0.1208,0.871,0.0,0.0,0.008199999999999999,0.0,0.0,0.0,0.9401999999999999,0.04769999999999999,0.0,0.0,0.0121,0.0,0.9775349949662979,-0.20274443267831987,0.6149808337296667
1067,44,aa,283.15,2,0.0,0.0,0.8698,0.1297,0.0,0.0,0.0005,0.0,0.0,0.0,0.10980000000000001,0.8896999999999999,0.0,0.0,0.0005,0.0,0.0,0.0,0.9594,0.0401,0.0,0.0,0.0005,0.0,1.0,0.8318675792263615,0.9231655439877666
1078,44,a,290.15,2,0.0,0.0,0.5,0.4499,0.0,0.0,0.0501,0.0,0.0,0.0,0.1772,0.7806000000000001,0.0,0.0,0.042199999999999994,0.0,0.0,0.0,0.8531,0.0883,0.0,0.0,0.058600000000000006,0.0,0.9775349949662979,-0.20274443267831987,0.6149808337296667
1079,44,a,290.15,2,0.0,0.0,0.5003,0.4596,0.0,0.0,0.0401,0.0,0.0,0.0,0.1679,0.7984,0.0,0.0,0.0337,0.0,0.0,0.0,0.8759999999999999,0.07719999999999999,0.0,0.0,0.046799999999999994,0.0,0.9775349949662979,-0.20274443267831987,0.6149808337296667
1080,44,a,290.15,2,0.0,0.0,0.4999,0.47,0.0,0.0,0.0301,0.0,0.0,0.0,0.15869999999999998,0.816,0.0,0.0,0.0253,0.0,0.0,0.0,0.8936,0.0706,0.0,0.0,0.0358,0.0,0.9775349949662979,-0.20274443267831987,0.6149808337296667
1081,44,a,290.15,2,0.0,0.0,0.4997,0.48,0.0,0.0,0.0203,0.0,0.0,0.0,0.1494,0.8338,0.0,0.0,0.0168,0.0,0.0,0.0,0.9122,0.0635,0.0,0.0,0.024300000000000002,0.0,0.9775349949662979,-0.20274443267831987,0.6149808337296667
1082,44,a,290.15,2,0.0,0.0,0.4997,0.4901,0.0,0.0,0.0102,0.0,0.0,0.0,0.13849999999999998,0.853,0.0,0.0,0.0085,0.0,0.0,0.0,0.9306,0.057,0.0,0.0,0.0124,0.0,0.9775349949662979,-0.20274443267831987,0.6149808337296667
1083,44,aa,290.15,2,0.0,0.0,0.8695999999999999,0.12990000000000002,0.0,0.0,0.0005,0.0,0.0,0.0,0.1258,0.8737,0.0,0.0,0.0005,0.0,0.0,0.0,0.9523999999999999,0.0471,0.0,0.0,0.0005,0.0,1.0,0.8318675792263615,0.9231655439877666
1112,45,a,303.15,2,0.0,0.0,0.4943,0.4796,0.0,0.0,0.0,0.026099999999999998,0.0,0.0,0.0818,0.9140999999999999,0.0,0.0,0.0,0.0040999999999999995,0.0,0.0,0.9229,0.0202,0.0,0.0,0.0,0.056900000000000006,0.9469769883785629,-3.709861817255038,-0.5451952875462603
1118,45,a,303.15,2,0.0,0.0,0.4498,0.5003,0.0,0.0,0.0,0.0499,0.0,0.0,0.0629,0.9339,0.0,0.0,0.0,0.0032,0.0,0.0,0.8755,0.0175,0.0,0.0,0.0,0.107,0.9469769883785629,-3.709861817255038,-0.5451952875462603
1124,45,a,303.15,2,0.0,0.0,0.42710000000000004,0.4976,0.0,0.0,0.0,0.0753,0.0,0.0,0.052300000000000006,0.9434,0.0,0.0,0.0,0.0043,0.0,0.0,0.8159000000000001,0.0038,0.0,0.0,0.0,0.18030000000000002,0.9469769883785629,-3.709861817255038,-0.5451952875462603
1130,45,a,303.15,2,0.0,0.0,0.40590000000000004,0.505,0.0,0.0,0.0,0.0891,0.0,0.0,0.0397,0.9543,0.0,0.0,0.0,0.006,0.0,0.0,0.797,0.0036,0.0,0.0,0.0,0.19940000000000002,0.9469769883785629,-3.709861817255038,-0.5451952875462603
1137,46,a,303.2,1,0.0,0.0,0.5001,0.4944,0.0,0.0,0.0055,0.0,0.0,0.0,0.3352,0.66,0.0,0.0,0.0048,0.0,0.0,0.0,0.7099,0.2841,0.0,0.0,0.006,0.0,0.5150570051522981,0.048924287784791964,1.2932558646889962
1138,46,a,303.2,1,0.0,0.0,0.5,0.4895,0.0,0.0,0.0105,0.0,0.0,0.0,0.3945,0.5955,0.0,0.0,0.01,0.0,0.0,0.0,0.6426,0.3459,0.0,0.0,0.0115,0.0,0.5150570051522981,0.048924287784791964,1.2932558646889962
1139,46,a,303.2,1,0.0,0.0,0.5,0.4875,0.0,0.0,0.0125,0.0,0.0,0.0,0.4022,0.5864,0.0,0.0,0.0114,0.0,0.0,0.0,0.6268,0.3599,0.0,0.0,0.0133,0.0,0.5150570051522981,0.048924287784791964,1.2932558646889962
1140,46,a,303.2,1,0.0,0.0,0.5001,0.4845,0.0,0.0,0.0154,0.0,0.0,0.0,0.4364,0.549,0.0,0.0,0.0146,0.0,0.0,0.0,0.5948,0.389,0.0,0.0,0.0162,0.0,0.5150570051522981,0.048924287784791964,1.2932558646889962
1141,46,a,303.2,1,0.0,0.0,0.5001,0.4944,0.0,0.0,0.0055,0.0,0.0,0.0,0.3352,0.66,0.0,0.0,0.0048,0.0,0.0,0.0,0.7099,0.2841,0.0,0.0,0.006,0.0,0.5150570051522981,0.048924287784791964,1.2932558646889962
1142,46,a,303.2,1,0.0,0.0,0.5,0.4895,0.0,0.0,0.0105,0.0,0.0,0.0,0.3945,0.5955,0.0,0.0,0.01,0.0,0.0,0.0,0.6426,0.3459,0.0,0.0,0.0115,0.0,0.5150570051522981,0.048924287784791964,1.2932558646889962
1143,46,a,303.2,1,0.0,0.0,0.5,0.4875,0.0,0.0,0.0125,0.0,0.0,0.0,0.4022,0.5864,0.0,0.0,0.0114,0.0,0.0,0.0,0.6268,0.3599,0.0,0.0,0.0133,0.0,0.5150570051522981,0.048924287784791964,1.2932558646889962
1144,46,a,303.2,1,0.0,0.0,0.4721,0.5,0.0,0.0,0.0,0.0279,0.0,0.0,0.0994,0.893,0.0,0.0,0.0,0.0076,0.0,0.0,0.8855,0.0468,0.0,0.0,0.0,0.0677,0.5150570051522981,0.048924287784791964,1.2932558646889962
1151,46,a,303.2,1,0.0,0.0,0.4477,0.5,0.0,0.0,0.0,0.0523,0.0,0.0,0.0621,0.93,0.0,0.0,0.0,0.0079,0.0,0.0,0.9067,0.0173,0.0,0.0,0.0,0.076,0.5150570051522981,0.048924287784791964,1.2932558646889962
1158,46,a,303.2,1,0.0,0.0,0.3986,0.4999,0.0,0.0,0.0,0.1015,0.0,0.0,0.0496,0.9425,0.0,0.0,0.0,0.0079,0.0,0.0,0.7949,0.0048,0.0,0.0,0.0,0.2003,0.5150570051522981,0.048924287784791964,1.2932558646889962
1165,46,a,303.2,1,0.0,0.0,0.3513,0.5001,0.0,0.0,0.0,0.1486,0.0,0.0,0.039,0.9562,0.0,0.0,0.0,0.0048,0.0,0.0,0.7029,0.0014,0.0,0.0,0.0,0.2957,0.5150570051522981,0.048924287784791964,1.2932558646889962
1217,47,a,293.15,1,0.0,0.0,0.475,0.4999,0.0,0.0,0.0,0.025099999999999997,0.0,0.0,0.030600000000000002,0.9676,0.0,0.0,0.0,0.0018,0.0,0.0,0.9466,0.0019,0.0,0.0,0.0,0.051500000000000004,0.9092188115341898,4.5993957220315895,2.67352199333645
1218,47,a,298.15,1,0.0,0.0,0.47509999999999997,0.4999,0.0,0.0,0.0,0.025,0.0,0.0,0.0332,0.9649,0.0,0.0,0.0,0.0019,0.0,0.0,0.9462,0.0023,0.0,0.0,0.0,0.051500000000000004,0.9092188115341898,4.5993957220315895,2.67352199333645
1219,47,a,303.15,1,0.0,0.0,0.475,0.5001,0.0,0.0,0.0,0.024900000000000002,0.0,0.0,0.0359,0.9620000000000001,0.0,0.0,0.0,0.0021,0.0,0.0,0.9495999999999999,0.0028000000000000004,0.0,0.0,0.0,0.047599999999999996,0.9092188115341898,4.5993957220315895,2.67352199333645
1220,47,a,308.15,1,0.0,0.0,0.47490000000000004,0.5001,0.0,0.0,0.0,0.025,0.0,0.0,0.0385,0.9591,0.0,0.0,0.0,0.0024,0.0,0.0,0.9477,0.0033,0.0,0.0,0.0,0.049,0.9092188115341898,4.5993957220315895,2.67352199333645
1221,47,a,313.15,1,0.0,0.0,0.47490000000000004,0.5,0.0,0.0,0.0,0.025099999999999997,0.0,0.0,0.0415,0.9559000000000001,0.0,0.0,0.0,0.0026,0.0,0.0,0.9458,0.0038,0.0,0.0,0.0,0.0504,0.9092188115341898,4.5993957220315895,2.67352199333645
1222,47,a,318.15,1,0.0,0.0,0.4752,0.4999,0.0,0.0,0.0,0.024900000000000002,0.0,0.0,0.0452,0.9521,0.0,0.0,0.0,0.0027,0.0,0.0,0.9440999999999999,0.0046,0.0,0.0,0.0,0.0513,0.9092188115341898,4.5993957220315895,2.67352199333645
1223,47,a,323.15,1,0.0,0.0,0.47509999999999997,0.5,0.0,0.0,0.0,0.024900000000000002,0.0,0.0,0.0483,0.9489,0.0,0.0,0.0,0.0028000000000000004,0.0,0.0,0.9422,0.0052,0.0,0.0,0.0,0.0526,0.9092188115341898,4.5993957220315895,2.67352199333645
1224,47,a,328.15,1,0.0,0.0,0.47490000000000004,0.5001,0.0,0.0,0.0,0.025,0.0,0.0,0.0516,0.9455,0.0,0.0,0.0,0.0029,0.0,0.0,0.9454,0.0059,0.0,0.0,0.0,0.0487,0.9092188115341898,4.5993957220315895,2.67352199333645
1225,47,a,333.15,1,0.0,0.0,0.47509999999999997,0.4999,0.0,0.0,0.0,0.025,0.0,0.0,0.055099999999999996,0.9415,0.0,0.0,0.0,0.0034000000000000002,0.0,0.0,0.9445,0.0068000000000000005,0.0,0.0,0.0,0.0487,0.9092188115341898,4.5993957220315895,2.67352199333645
1226,47,b,293.15,1,0.0,0.0,0.4752,0.4999,0.0,0.0,0.0,0.024900000000000002,0.0,0.0,0.0347,0.9632999999999999,0.0,0.0,0.0,0.002,0.0,0.0,0.9466,0.0019,0.0,0.0,0.0,0.051500000000000004,0.8589448341884462,3.1428287709636735,2.1549705063261455
1227,47,b,298.15,1,0.0,0.0,0.47490000000000004,0.5,0.0,0.0,0.0,0.025099999999999997,0.0,0.0,0.0373,0.9606,0.0,0.0,0.0,0.0021,0.0,0.0,0.9444,0.0028000000000000004,0.0,0.0,0.0,0.0528,0.8589448341884462,3.1428287709636735,2.1549705063261455
1228,47,b,303.15,1,0.0,0.0,0.47509999999999997,0.5,0.0,0.0,0.0,0.024900000000000002,0.0,0.0,0.0401,0.9577,0.0,0.0,0.0,0.0022,0.0,0.0,0.9473999999999999,0.0037,0.0,0.0,0.0,0.0489,0.8589448341884462,3.1428287709636735,2.1549705063261455
1229,47,b,308.15,1,0.0,0.0,0.475,0.5,0.0,0.0,0.0,0.025,0.0,0.0,0.042699999999999995,0.9547,0.0,0.0,0.0,0.0026,0.0,0.0,0.9467,0.0044,0.0,0.0,0.0,0.0489,0.8589448341884462,3.1428287709636735,2.1549705063261455
1230,47,b,313.15,1,0.0,0.0,0.47490000000000004,0.5001,0.0,0.0,0.0,0.025,0.0,0.0,0.045700000000000005,0.9515,0.0,0.0,0.0,0.0028000000000000004,0.0,0.0,0.9437000000000001,0.0051,0.0,0.0,0.0,0.0512,0.8589448341884462,3.1428287709636735,2.1549705063261455
1231,47,b,318.15,1,0.0,0.0,0.475,0.5001,0.0,0.0,0.0,0.024900000000000002,0.0,0.0,0.0489,0.9483,0.0,0.0,0.0,0.0028000000000000004,0.0,0.0,0.9429000000000001,0.0059,0.0,0.0,0.0,0.0512,0.8589448341884462,3.1428287709636735,2.1549705063261455
1232,47,b,323.15,1,0.0,0.0,0.47490000000000004,0.5,0.0,0.0,0.0,0.025099999999999997,0.0,0.0,0.0525,0.9444,0.0,0.0,0.0,0.0031,0.0,0.0,0.9460999999999999,0.0066,0.0,0.0,0.0,0.0473,0.8589448341884462,3.1428287709636735,2.1549705063261455
1233,47,b,328.15,1,0.0,0.0,0.475,0.5,0.0,0.0,0.0,0.025,0.0,0.0,0.056100000000000004,0.9403,0.0,0.0,0.0,0.0036,0.0,0.0,0.9440000000000001,0.0074,0.0,0.0,0.0,0.048600000000000004,0.8589448341884462,3.1428287709636735,2.1549705063261455
1234,47,b,333.15,1,0.0,0.0,0.475,0.4999,0.0,0.0,0.0,0.025099999999999997,0.0,0.0,0.0605,0.9358,0.0,0.0,0.0,0.0037,0.0,0.0,0.9418000000000001,0.008199999999999999,0.0,0.0,0.0,0.05,0.8589448341884462,3.1428287709636735,2.1549705063261455
1235,47,c,313.15,1,0.0,0.0,0.475,0.5,0.0,0.0,0.0,0.025,0.0,0.0,0.038599999999999995,0.9591,0.0,0.0,0.0,0.0023,0.0,0.0,0.9443,0.0029,0.0,0.0,0.0,0.0528,0.8614187120386111,3.1469049189391933,2.109590449021485
1236,47,c,318.15,1,0.0,0.0,0.4752,0.4999,0.0,0.0,0.0,0.024900000000000002,0.0,0.0,0.0425,0.9551000000000001,0.0,0.0,0.0,0.0024,0.0,0.0,0.9475,0.0036,0.0,0.0,0.0,0.0489,0.8614187120386111,3.1469049189391933,2.109590449021485
1237,47,c,323.15,1,0.0,0.0,0.47479999999999994,0.5002,0.0,0.0,0.0,0.025,0.0,0.0,0.0461,0.9511,0.0,0.0,0.0,0.0028000000000000004,0.0,0.0,0.9469,0.0042,0.0,0.0,0.0,0.0489,0.8614187120386111,3.1469049189391933,2.109590449021485
1238,47,c,328.15,1,0.0,0.0,0.475,0.4999,0.0,0.0,0.0,0.025099999999999997,0.0,0.0,0.049800000000000004,0.9472,0.0,0.0,0.0,0.003,0.0,0.0,0.9438,0.005,0.0,0.0,0.0,0.0512,0.8614187120386111,3.1469049189391933,2.109590449021485
1239,47,c,333.15,1,0.0,0.0,0.47509999999999997,0.4999,0.0,0.0,0.0,0.025,0.0,0.0,0.053,0.9438,0.0,0.0,0.0,0.0032,0.0,0.0,0.9431999999999999,0.0055000000000000005,0.0,0.0,0.0,0.0513,0.8614187120386111,3.1469049189391933,2.109590449021485
1240,47,a,293.15,2,0.0,0.0,0.475,0.4999,0.0,0.0,0.0,0.025099999999999997,0.0,0.0,0.0623,0.9338,0.0,0.0,0.0,0.0039000000000000003,0.0,0.0,0.9434,0.0098,0.0,0.0,0.0,0.046799999999999994,0.9092188115341898,4.5993957220315895,2.67352199333645
1241,47,a,298.15,2,0.0,0.0,0.475,0.5,0.0,0.0,0.0,0.025,0.0,0.0,0.068,0.9278,0.0,0.0,0.0,0.0042,0.0,0.0,0.9386,0.0132,0.0,0.0,0.0,0.0482,0.9092188115341898,4.5993957220315895,2.67352199333645
1242,47,a,303.15,2,0.0,0.0,0.475,0.4999,0.0,0.0,0.0,0.025099999999999997,0.0,0.0,0.075,0.9205,0.0,0.0,0.0,0.0045000000000000005,0.0,0.0,0.9331999999999999,0.0173,0.0,0.0,0.0,0.0495,0.9092188115341898,4.5993957220315895,2.67352199333645
1243,47,a,308.15,2,0.0,0.0,0.475,0.5,0.0,0.0,0.0,0.025,0.0,0.0,0.0812,0.914,0.0,0.0,0.0,0.0048,0.0,0.0,0.9301,0.0195,0.0,0.0,0.0,0.0504,0.9092188115341898,4.5993957220315895,2.67352199333645
1244,47,a,313.15,2,0.0,0.0,0.4752,0.4999,0.0,0.0,0.0,0.024900000000000002,0.0,0.0,0.0906,0.9042,0.0,0.0,0.0,0.0052,0.0,0.0,0.9264,0.0233,0.0,0.0,0.0,0.050300000000000004,0.9092188115341898,4.5993957220315895,2.67352199333645
1245,47,a,318.15,2,0.0,0.0,0.47479999999999994,0.5002,0.0,0.0,0.0,0.025,0.0,0.0,0.0993,0.8946,0.0,0.0,0.0,0.0060999999999999995,0.0,0.0,0.9243000000000001,0.026000000000000002,0.0,0.0,0.0,0.049699999999999994,0.9092188115341898,4.5993957220315895,2.67352199333645
1246,47,a,323.15,2,0.0,0.0,0.47490000000000004,0.5,0.0,0.0,0.0,0.025099999999999997,0.0,0.0,0.1103,0.8832,0.0,0.0,0.0,0.006500000000000001,0.0,0.0,0.9185,0.0304,0.0,0.0,0.0,0.051100000000000007,0.9092188115341898,4.5993957220315895,2.67352199333645
1247,47,a,328.15,2,0.0,0.0,0.47509999999999997,0.4999,0.0,0.0,0.0,0.025,0.0,0.0,0.1201,0.8728,0.0,0.0,0.0,0.0070999999999999995,0.0,0.0,0.9215000000000001,0.0317,0.0,0.0,0.0,0.046799999999999994,0.9092188115341898,4.5993957220315895,2.67352199333645
1248,47,a,333.15,2,0.0,0.0,0.4752,0.4999,0.0,0.0,0.0,0.024900000000000002,0.0,0.0,0.1317,0.8602,0.0,0.0,0.0,0.008100000000000001,0.0,0.0,0.9206,0.0329,0.0,0.0,0.0,0.04650000000000001,0.9092188115341898,4.5993957220315895,2.67352199333645
1249,47,b,293.15,2,0.0,0.0,0.47479999999999994,0.5001,0.0,0.0,0.0,0.025099999999999997,0.0,0.0,0.07339999999999999,0.9220999999999999,0.0,0.0,0.0,0.0045000000000000005,0.0,0.0,0.9318000000000001,0.0178,0.0,0.0,0.0,0.0504,0.8589448341884462,3.1428287709636735,2.1549705063261455
1250,47,b,298.15,2,0.0,0.0,0.475,0.5001,0.0,0.0,0.0,0.024900000000000002,0.0,0.0,0.07980000000000001,0.9155,0.0,0.0,0.0,0.004699999999999999,0.0,0.0,0.9261,0.0223,0.0,0.0,0.0,0.0516,0.8589448341884462,3.1428287709636735,2.1549705063261455
1251,47,b,303.15,2,0.0,0.0,0.47509999999999997,0.4999,0.0,0.0,0.0,0.025,0.0,0.0,0.08789999999999999,0.9070999999999999,0.0,0.0,0.0,0.005,0.0,0.0,0.9256,0.0269,0.0,0.0,0.0,0.0475,0.8589448341884462,3.1428287709636735,2.1549705063261455
1252,47,b,308.15,2,0.0,0.0,0.47509999999999997,0.4999,0.0,0.0,0.0,0.025,0.0,0.0,0.096,0.8981,0.0,0.0,0.0,0.0059,0.0,0.0,0.9220999999999999,0.030899999999999997,0.0,0.0,0.0,0.047,0.8589448341884462,3.1428287709636735,2.1549705063261455
1253,47,c,313.15,2,0.0,0.0,0.475,0.5001,0.0,0.0,0.0,0.024900000000000002,0.0,0.0,0.1058,0.8878,0.0,0.0,0.0,0.0064,0.0,0.0,0.9161,0.0347,0.0,0.0,0.0,0.0492,0.8614187120386111,3.1469049189391933,2.109590449021485
